artist_id;artist_name;bio;popularidad;followers;saved_albums;total_albums;spotify_url;image_640x640;image_320x320;image_60x60;last_updated
0bktV4M0SvAzGH7auzlGpY;manu hattom;;18;1340;10;14;https://open.spotify.com/artist/0bktV4M0SvAzGH7auzlGpY;https://i.scdn.co/image/ab6761610000e5eb590cc750c30de079fc04eaf0;https://i.scdn.co/image/ab67616100005174590cc750c30de079fc04eaf0;https://i.scdn.co/image/ab6761610000f178590cc750c30de079fc04eaf0;2022-01-25 11:06:36.382408
0c1h9awBt80EwQblZ5Kyiv;fondo de bikini;;2;1027;5;5;https://open.spotify.com/artist/0c1h9awBt80EwQblZ5Kyiv;https://i.scdn.co/image/ab6761610000e5ebab38508f1f859ad86b763d4f;https://i.scdn.co/image/ab67616100005174ab38508f1f859ad86b763d4f;https://i.scdn.co/image/ab6761610000f178ab38508f1f859ad86b763d4f;2022-01-25 11:06:43.912712
0c8nKm4dMvEoQZXiWpSEbE;suruba;;7;556;7;9;https://open.spotify.com/artist/0c8nKm4dMvEoQZXiWpSEbE;https://i.scdn.co/image/ab6761610000e5ebe414361e04089863490f7950;https://i.scdn.co/image/ab67616100005174e414361e04089863490f7950;https://i.scdn.co/image/ab6761610000f178e414361e04089863490f7950;2022-01-25 11:06:55.606874
0cEINGGZS5I0npSooTOQRZ;deborah de corral;;23;8491;2;8;https://open.spotify.com/artist/0cEINGGZS5I0npSooTOQRZ;https://i.scdn.co/image/ab6761610000e5eb5cdb5892e963adfadf2ff761;https://i.scdn.co/image/ab676161000051745cdb5892e963adfadf2ff761;https://i.scdn.co/image/ab6761610000f1785cdb5892e963adfadf2ff761;2022-01-25 11:07:04.072495
0cLCIq8NdZh6STSXQsQSME;fantasma;;0;27;1;1;https://open.spotify.com/artist/0cLCIq8NdZh6STSXQsQSME;https://i.scdn.co/image/ab67616d0000b273febf65a49cf0e4827a3a0597;https://i.scdn.co/image/ab67616d00001e02febf65a49cf0e4827a3a0597;https://i.scdn.co/image/ab67616d00004851febf65a49cf0e4827a3a0597;2022-01-25 11:07:09.323158
0cQctgT93nOOGdnLKya1pM;lito epumer;;8;740;4;14;https://open.spotify.com/artist/0cQctgT93nOOGdnLKya1pM;https://i.scdn.co/image/ab67616d0000b27302ae874f4276943e7bcff802;https://i.scdn.co/image/ab67616d00001e0202ae874f4276943e7bcff802;https://i.scdn.co/image/ab67616d0000485102ae874f4276943e7bcff802;2022-01-25 11:07:21.568140
0cUua7dd5Yo2Y1SuHPwlCJ;el cuervo;;18;818;5;17;https://open.spotify.com/artist/0cUua7dd5Yo2Y1SuHPwlCJ;https://i.scdn.co/image/ab67616d0000b273fe19c0393c35e6d8b9925df6;https://i.scdn.co/image/ab67616d00001e02fe19c0393c35e6d8b9925df6;https://i.scdn.co/image/ab67616d00004851fe19c0393c35e6d8b9925df6;2022-01-25 11:07:34.527534
0cacerqxzVYgbAuTGwt9k8;las terminales;;0;112;3;3;https://open.spotify.com/artist/0cacerqxzVYgbAuTGwt9k8;https://i.scdn.co/image/ab6761610000e5ebb2de27987fba14b8a9c30ea1;https://i.scdn.co/image/ab67616100005174b2de27987fba14b8a9c30ea1;https://i.scdn.co/image/ab6761610000f178b2de27987fba14b8a9c30ea1;2022-01-25 11:07:41.672070
0cvN008loU6mGFr4IiYjVO;las taradas;;31;28895;3;3;https://open.spotify.com/artist/0cvN008loU6mGFr4IiYjVO;https://i.scdn.co/image/ab6761610000e5eb38a7a8db7103d48fea889b94;https://i.scdn.co/image/ab6761610000517438a7a8db7103d48fea889b94;https://i.scdn.co/image/ab6761610000f17838a7a8db7103d48fea889b94;2022-01-25 11:07:50.986676
0cytcmgvsFJcZAiM6K393J;franco dolzani;;4;583;3;7;https://open.spotify.com/artist/0cytcmgvsFJcZAiM6K393J;https://i.scdn.co/image/ab6761610000e5eb8c1e0b5d1b45dced674ee96d;https://i.scdn.co/image/ab676161000051748c1e0b5d1b45dced674ee96d;https://i.scdn.co/image/ab6761610000f1788c1e0b5d1b45dced674ee96d;2022-01-25 11:08:01.559671
0dFMYi8FmnV1XeawJHagzd;sebastian kramer;;1;132;1;3;https://open.spotify.com/artist/0dFMYi8FmnV1XeawJHagzd;https://i.scdn.co/image/ab67616d0000b2732d9da4af8a1e2a3662978550;https://i.scdn.co/image/ab67616d00001e022d9da4af8a1e2a3662978550;https://i.scdn.co/image/ab67616d000048512d9da4af8a1e2a3662978550;2022-01-25 11:08:07.064733
0dKDTAHpezj1V1WSimvBJh;duendes negros;;6;845;4;4;https://open.spotify.com/artist/0dKDTAHpezj1V1WSimvBJh;https://i.scdn.co/image/ab6761610000e5eb99dd3c1225891a701b04f779;https://i.scdn.co/image/ab6761610000517499dd3c1225891a701b04f779;https://i.scdn.co/image/ab6761610000f17899dd3c1225891a701b04f779;2022-01-25 11:08:19.502316
0dUyjgCyjfj5eMx6bX2TWf;fmk;;72;650164;32;39;https://open.spotify.com/artist/0dUyjgCyjfj5eMx6bX2TWf;https://i.scdn.co/image/ab6761610000e5eb02c2a62f5b1c21c4c378a14b;https://i.scdn.co/image/ab6761610000517402c2a62f5b1c21c4c378a14b;https://i.scdn.co/image/ab6761610000f17802c2a62f5b1c21c4c378a14b;2022-01-25 11:08:36.135295
0dbKMSBRdMz1bmmCvKZ5JA;lumbre;;4;82;1;1;https://open.spotify.com/artist/0dbKMSBRdMz1bmmCvKZ5JA;https://i.scdn.co/image/ab67616d0000b27355d3c48fd68131052df2d601;https://i.scdn.co/image/ab67616d00001e0255d3c48fd68131052df2d601;https://i.scdn.co/image/ab67616d0000485155d3c48fd68131052df2d601;2022-01-25 11:08:43.210001
0ddvNPpE8FZ7tTVztzQMyR;alakran;;14;1813;1;5;https://open.spotify.com/artist/0ddvNPpE8FZ7tTVztzQMyR;https://i.scdn.co/image/ab67616d0000b2730b07fa2f97066024bc5c5d1d;https://i.scdn.co/image/ab67616d00001e020b07fa2f97066024bc5c5d1d;https://i.scdn.co/image/ab67616d000048510b07fa2f97066024bc5c5d1d;2022-01-25 11:08:49.987812
0dnRa9bTbx3zGXKOD3sUlV;mustafa yoda & dj manuvers;;6;2639;1;1;https://open.spotify.com/artist/0dnRa9bTbx3zGXKOD3sUlV;https://i.scdn.co/image/ab67616d0000b2736642f483243e36947849888c;https://i.scdn.co/image/ab67616d00001e026642f483243e36947849888c;https://i.scdn.co/image/ab67616d000048516642f483243e36947849888c;2022-01-25 11:08:56.786137
0doxvsFqliwpll9oqvUGEQ;revanchistas;;22;6581;12;12;https://open.spotify.com/artist/0doxvsFqliwpll9oqvUGEQ;https://i.scdn.co/image/ab6761610000e5eb2327ce39be0da0e880bd4044;https://i.scdn.co/image/ab676161000051742327ce39be0da0e880bd4044;https://i.scdn.co/image/ab6761610000f1782327ce39be0da0e880bd4044;2022-01-25 11:09:17.601045
0drcyEJfTQo0if1YwTGJ8n;audioperú;;2;214;6;10;https://open.spotify.com/artist/0drcyEJfTQo0if1YwTGJ8n;https://i.scdn.co/image/ab6761610000e5ebff66d12e5c303bc2346bb6b4;https://i.scdn.co/image/ab67616100005174ff66d12e5c303bc2346bb6b4;https://i.scdn.co/image/ab6761610000f178ff66d12e5c303bc2346bb6b4;2022-01-25 11:09:36.064717
0drp3OS3f8qxypgYtF8Gwh;sissi hansen;;0;91;2;7;https://open.spotify.com/artist/0drp3OS3f8qxypgYtF8Gwh;https://i.scdn.co/image/ab67616d0000b2730b1a416896020cc861b18f4a;https://i.scdn.co/image/ab67616d00001e020b1a416896020cc861b18f4a;https://i.scdn.co/image/ab67616d000048510b1a416896020cc861b18f4a;2022-01-25 11:09:40.371171
0dvmNwYnG0qt2yVtW9P1UU;andrea prodan;;18;686;4;12;https://open.spotify.com/artist/0dvmNwYnG0qt2yVtW9P1UU;https://i.scdn.co/image/ab6761610000e5eb1e047b87b01065190a76d167;https://i.scdn.co/image/ab676161000051741e047b87b01065190a76d167;https://i.scdn.co/image/ab6761610000f1781e047b87b01065190a76d167;2022-01-25 11:09:53.319322
0eJzqiyqkcEFjp2k4Imtnl;rastro;;1;72;3;5;https://open.spotify.com/artist/0eJzqiyqkcEFjp2k4Imtnl;https://i.scdn.co/image/ab67616d0000b273742c95063ae18b7adb8cc2a8;https://i.scdn.co/image/ab67616d00001e02742c95063ae18b7adb8cc2a8;https://i.scdn.co/image/ab67616d00004851742c95063ae18b7adb8cc2a8;2022-01-25 11:10:04.879207
0eQyrNCcokoUOHQuIT9orP;attomo;;0;25;3;3;https://open.spotify.com/artist/0eQyrNCcokoUOHQuIT9orP;https://i.scdn.co/image/ab6761610000e5ebead274e8aaa3ade5b0f8e4bf;https://i.scdn.co/image/ab67616100005174ead274e8aaa3ade5b0f8e4bf;https://i.scdn.co/image/ab6761610000f178ead274e8aaa3ade5b0f8e4bf;2022-01-25 11:10:11.476823
0eh6jPqv2mpXxrbSimgNoX;eclipxe;;2;287;10;11;https://open.spotify.com/artist/0eh6jPqv2mpXxrbSimgNoX;https://i.scdn.co/image/ab6761610000e5ebc905660b46e030b3bbeb86c1;https://i.scdn.co/image/ab67616100005174c905660b46e030b3bbeb86c1;https://i.scdn.co/image/ab6761610000f178c905660b46e030b3bbeb86c1;2022-01-25 11:10:20.661543
0elXx8UZ9tsCV7SG7R8WcH;guli;;32;8132;6;13;https://open.spotify.com/artist/0elXx8UZ9tsCV7SG7R8WcH;https://i.scdn.co/image/ab6761610000e5eb73c4694b39438e8d0097922f;https://i.scdn.co/image/ab6761610000517473c4694b39438e8d0097922f;https://i.scdn.co/image/ab6761610000f17873c4694b39438e8d0097922f;2022-01-25 11:10:32.971963
0enDbKypvmFq8KbjubxS8k;nanga parbat;;0;16;3;4;https://open.spotify.com/artist/0enDbKypvmFq8KbjubxS8k;https://i.scdn.co/image/ab67616d0000b273e1a537bc0707f9e8c137bcbd;https://i.scdn.co/image/ab67616d00001e02e1a537bc0707f9e8c137bcbd;https://i.scdn.co/image/ab67616d00004851e1a537bc0707f9e8c137bcbd;2022-01-25 11:10:39.122777
0es5z7eNkw8hXwp0CnqEIf;konducta zero;;0;12;2;2;https://open.spotify.com/artist/0es5z7eNkw8hXwp0CnqEIf;https://i.scdn.co/image/ab67616d0000b273f85ef209f86ecb4069b1a3a6;https://i.scdn.co/image/ab67616d00001e02f85ef209f86ecb4069b1a3a6;https://i.scdn.co/image/ab67616d00004851f85ef209f86ecb4069b1a3a6;2022-01-25 11:10:48.061381
0f18huMo556dauV75ssJQj;sometidos por morgan;;0;3;0;1;https://open.spotify.com/artist/0f18huMo556dauV75ssJQj;;;;2022-01-25 11:10:51.100165
0fAu9hukoNSpIUXXfhKOuE;emisor;;10;231;11;21;https://open.spotify.com/artist/0fAu9hukoNSpIUXXfhKOuE;https://i.scdn.co/image/ab6761610000e5eba6ca1b1b9d650af928eb0af9;https://i.scdn.co/image/ab67616100005174a6ca1b1b9d650af928eb0af9;https://i.scdn.co/image/ab6761610000f178a6ca1b1b9d650af928eb0af9;2022-01-25 11:11:25.406728
0fEjMgQHvs06BQuWWzsbrn;orodembow;;32;536;0;5;https://open.spotify.com/artist/0fEjMgQHvs06BQuWWzsbrn;https://i.scdn.co/image/ab6761610000e5ebad71cc170dc953e429bc7d86;https://i.scdn.co/image/ab67616100005174ad71cc170dc953e429bc7d86;https://i.scdn.co/image/ab6761610000f178ad71cc170dc953e429bc7d86;2022-01-25 11:11:30.350429
0fGxeQ4VRVRUm0SHcHU6bf;joa wav;;11;222;18;23;https://open.spotify.com/artist/0fGxeQ4VRVRUm0SHcHU6bf;https://i.scdn.co/image/ab6761610000e5ebfa1925c7e71c3e98f7872e37;https://i.scdn.co/image/ab67616100005174fa1925c7e71c3e98f7872e37;https://i.scdn.co/image/ab6761610000f178fa1925c7e71c3e98f7872e37;2022-01-25 11:11:47.508604
0fIGV4Zp4JVPAZJMs3VA7H;202;;14;1223;12;20;https://open.spotify.com/artist/0fIGV4Zp4JVPAZJMs3VA7H;https://i.scdn.co/image/ab67616d0000b2736a48db0f00604ec00a8a906f;https://i.scdn.co/image/ab67616d00001e026a48db0f00604ec00a8a906f;https://i.scdn.co/image/ab67616d000048516a48db0f00604ec00a8a906f;2022-01-25 11:12:08.644083
0fMDQstjsiIM3ptEq4NTY5;sotavento big band;;0;4;0;1;https://open.spotify.com/artist/0fMDQstjsiIM3ptEq4NTY5;;;;2022-01-25 11:12:12.295212
0fMYPufojV9thKWg2O4FAM;antibióticos;;0;58;2;2;https://open.spotify.com/artist/0fMYPufojV9thKWg2O4FAM;https://i.scdn.co/image/ab67616d0000b273cc00b2d727989d19d1878d90;https://i.scdn.co/image/ab67616d00001e02cc00b2d727989d19d1878d90;https://i.scdn.co/image/ab67616d00004851cc00b2d727989d19d1878d90;2022-01-25 11:12:17.420566
0fWg0Ob5kNdAJBGeD0raCn;orquest;;0;9;1;1;https://open.spotify.com/artist/0fWg0Ob5kNdAJBGeD0raCn;https://i.scdn.co/image/ab67616d0000b2730d56696bbb697f58c2f0ad52;https://i.scdn.co/image/ab67616d00001e020d56696bbb697f58c2f0ad52;https://i.scdn.co/image/ab67616d000048510d56696bbb697f58c2f0ad52;2022-01-25 11:12:23.679295
0fch7miFwVYpuEtJIawuWS;kuraiem;;0;2;1;1;https://open.spotify.com/artist/0fch7miFwVYpuEtJIawuWS;https://i.scdn.co/image/ab67616d0000b273808c2259be3c47fd49095825;https://i.scdn.co/image/ab67616d00001e02808c2259be3c47fd49095825;https://i.scdn.co/image/ab67616d00004851808c2259be3c47fd49095825;2022-01-25 11:12:30.528397
0flU3nmgMKaMKfe945tvpl;accura dreams;;4;88;2;2;https://open.spotify.com/artist/0flU3nmgMKaMKfe945tvpl;https://i.scdn.co/image/ab6761610000e5eb7911fa774a69ad8177899444;https://i.scdn.co/image/ab676161000051747911fa774a69ad8177899444;https://i.scdn.co/image/ab6761610000f1787911fa774a69ad8177899444;2022-01-25 11:12:36.085134
0fv2685TCe5p3NzyhvgJCY;il carlo;;2;239;1;1;https://open.spotify.com/artist/0fv2685TCe5p3NzyhvgJCY;https://i.scdn.co/image/ab67616d0000b2735f7b20c5acfc8b9e054ce1db;https://i.scdn.co/image/ab67616d00001e025f7b20c5acfc8b9e054ce1db;https://i.scdn.co/image/ab67616d000048515f7b20c5acfc8b9e054ce1db;2022-01-25 11:12:40.222915
0fwq2sVAebWh8biBirhewx;sístole;;2;218;4;4;https://open.spotify.com/artist/0fwq2sVAebWh8biBirhewx;https://i.scdn.co/image/ab6761610000e5eb2950d35422c9270cd12198f8;https://i.scdn.co/image/ab676161000051742950d35422c9270cd12198f8;https://i.scdn.co/image/ab6761610000f1782950d35422c9270cd12198f8;2022-01-25 11:12:48.817262
0gCa1ygURiB3LiOEUa310C;xámpari;;0;3;1;2;https://open.spotify.com/artist/0gCa1ygURiB3LiOEUa310C;https://i.scdn.co/image/ab67616d0000b2732099717328907f82b7adfc7f;https://i.scdn.co/image/ab67616d00001e022099717328907f82b7adfc7f;https://i.scdn.co/image/ab67616d000048512099717328907f82b7adfc7f;2022-01-25 11:12:54.140865
0gEntoAjPckYFid9Mxw6Y2;milena salamanca;;29;6893;6;17;https://open.spotify.com/artist/0gEntoAjPckYFid9Mxw6Y2;https://i.scdn.co/image/ab6761610000e5ebf409114bed8a3d5d2b80e527;https://i.scdn.co/image/ab67616100005174f409114bed8a3d5d2b80e527;https://i.scdn.co/image/ab6761610000f178f409114bed8a3d5d2b80e527;2022-01-25 11:13:04.764160
0gJgTQEVl62dN80lQbOBK5;leandro fresco;;25;3681;11;46;https://open.spotify.com/artist/0gJgTQEVl62dN80lQbOBK5;https://i.scdn.co/image/da78f9635590c6f1ce6124bb0c6fb1818576581e;https://i.scdn.co/image/50566ff953a8b43e5196b17ba51c9131cfd3fe69;https://i.scdn.co/image/afcc090ce531e15d37df23f844ee126e54efe7f4;2022-01-25 11:13:24.279665
0gV6vvl4yhP1YXqwD0keGn;en-negro;;4;368;2;2;https://open.spotify.com/artist/0gV6vvl4yhP1YXqwD0keGn;https://i.scdn.co/image/ab67616d0000b273fc8efc38c2abba7b76c409d6;https://i.scdn.co/image/ab67616d00001e02fc8efc38c2abba7b76c409d6;https://i.scdn.co/image/ab67616d00004851fc8efc38c2abba7b76c409d6;2022-01-25 11:13:33.920465
0gWpyxgMbFHFLqN2vEqLhm;atentado arrabalero;;0;27;0;0;https://open.spotify.com/artist/0gWpyxgMbFHFLqN2vEqLhm;;;;2022-01-25 11:13:37.291304
0gcn3HLEtMkH06w4GUxzG3;erreway;;52;115821;12;13;https://open.spotify.com/artist/0gcn3HLEtMkH06w4GUxzG3;https://i.scdn.co/image/ab6761610000e5ebed01c17abdfd970c2296ce67;https://i.scdn.co/image/ab67616100005174ed01c17abdfd970c2296ce67;https://i.scdn.co/image/ab6761610000f178ed01c17abdfd970c2296ce67;2022-01-25 11:14:05.762501
0gdgFqhv6B3RNz8VukYSPF;daniela;;0;8;2;2;https://open.spotify.com/artist/0gdgFqhv6B3RNz8VukYSPF;https://i.scdn.co/image/ab67616d0000b273b74607e327011824f953c52b;https://i.scdn.co/image/ab67616d00001e02b74607e327011824f953c52b;https://i.scdn.co/image/ab67616d00004851b74607e327011824f953c52b;2022-01-25 11:14:11.879625
0goDI4pM7x2QQALW5ZfZDq;tomás boqué;;1;122;13;16;https://open.spotify.com/artist/0goDI4pM7x2QQALW5ZfZDq;https://i.scdn.co/image/ab6761610000e5eb47ccbadc135255dd42cb94dd;https://i.scdn.co/image/ab6761610000517447ccbadc135255dd42cb94dd;https://i.scdn.co/image/ab6761610000f17847ccbadc135255dd42cb94dd;2022-01-25 11:14:23.322303
0gxy0foaJsRc1tfpByJWCK;de la gran piñata;;37;41861;7;8;https://open.spotify.com/artist/0gxy0foaJsRc1tfpByJWCK;https://i.scdn.co/image/ab6761610000e5eb655c53318bc3c7b8a1579646;https://i.scdn.co/image/ab67616100005174655c53318bc3c7b8a1579646;https://i.scdn.co/image/ab6761610000f178655c53318bc3c7b8a1579646;2022-01-25 11:14:46.872264
0gzVcXfQ8Yp7u2A7RV7TLZ;contraluz;;3;376;4;6;https://open.spotify.com/artist/0gzVcXfQ8Yp7u2A7RV7TLZ;https://i.scdn.co/image/ab67616d0000b27350fde024b5799823d78db81e;https://i.scdn.co/image/ab67616d00001e0250fde024b5799823d78db81e;https://i.scdn.co/image/ab67616d0000485150fde024b5799823d78db81e;2022-01-25 11:14:58.546893
0hASTHk8Lmdj2zAHvkfsfW;vozenoff;;29;1470;9;10;https://open.spotify.com/artist/0hASTHk8Lmdj2zAHvkfsfW;https://i.scdn.co/image/ab6761610000e5eba418a0bb0d51e14004f0c90a;https://i.scdn.co/image/ab67616100005174a418a0bb0d51e14004f0c90a;https://i.scdn.co/image/ab6761610000f178a418a0bb0d51e14004f0c90a;2022-01-25 11:15:12.430663
0hNvJ2GPXwnFTtj8dnzarP;vino de melmac;;0;138;11;11;https://open.spotify.com/artist/0hNvJ2GPXwnFTtj8dnzarP;https://i.scdn.co/image/ab6761610000e5ebaf46c837a88f64dc4497627e;https://i.scdn.co/image/ab67616100005174af46c837a88f64dc4497627e;https://i.scdn.co/image/ab6761610000f178af46c837a88f64dc4497627e;2022-01-25 11:15:25.575126
0hRCRJFmrmN18lcUwKrSRM;tamarisco;;10;349;5;7;https://open.spotify.com/artist/0hRCRJFmrmN18lcUwKrSRM;https://i.scdn.co/image/ab67616d0000b2730cc2da673d90b989202e6e54;https://i.scdn.co/image/ab67616d00001e020cc2da673d90b989202e6e54;https://i.scdn.co/image/ab67616d000048510cc2da673d90b989202e6e54;2022-01-25 11:15:35.624157
0hTXG5BWaXkUApYSmIgVjk;cuartoelemento;;9;1394;12;13;https://open.spotify.com/artist/0hTXG5BWaXkUApYSmIgVjk;https://i.scdn.co/image/ab67616d0000b273d7e2cd7e8bcef01a2c15345b;https://i.scdn.co/image/ab67616d00001e02d7e2cd7e8bcef01a2c15345b;https://i.scdn.co/image/ab67616d00004851d7e2cd7e8bcef01a2c15345b;2022-01-25 11:15:56.063555
0hWjZCTpX1KV23BFzNcjan;leo sujatovich;;9;573;7;21;https://open.spotify.com/artist/0hWjZCTpX1KV23BFzNcjan;https://i.scdn.co/image/ab6761610000e5eb5c55d7c42e27078d78251afa;https://i.scdn.co/image/ab676161000051745c55d7c42e27078d78251afa;https://i.scdn.co/image/ab6761610000f1785c55d7c42e27078d78251afa;2022-01-25 11:16:27.061780
0hXFJVIeduP8fbaEmVKlDn;blacanblus;;22;6557;3;3;https://open.spotify.com/artist/0hXFJVIeduP8fbaEmVKlDn;https://i.scdn.co/image/ab67616d0000b2737fbd93177d345ac06cdacfcb;https://i.scdn.co/image/ab67616d00001e027fbd93177d345ac06cdacfcb;https://i.scdn.co/image/ab67616d000048517fbd93177d345ac06cdacfcb;2022-01-25 11:16:39.610012
0ha4QAWA0pEMF4Urifkihg;curepas;;4;584;5;7;https://open.spotify.com/artist/0ha4QAWA0pEMF4Urifkihg;https://i.scdn.co/image/ab6761610000e5eb936c9d9191801832856ffc67;https://i.scdn.co/image/ab67616100005174936c9d9191801832856ffc67;https://i.scdn.co/image/ab6761610000f178936c9d9191801832856ffc67;2022-01-25 11:16:53.708152
0hivVGzzUoFTppqW5oGSRp;raza urbana;;0;22;2;2;https://open.spotify.com/artist/0hivVGzzUoFTppqW5oGSRp;https://i.scdn.co/image/ab6761610000e5eb448af237e239eb46c85b511d;https://i.scdn.co/image/ab67616100005174448af237e239eb46c85b511d;https://i.scdn.co/image/ab6761610000f178448af237e239eb46c85b511d;2022-01-25 11:17:03.271310
0hkIiU2GSV8SGkyxOmapxG;mi paracaídas;;0;235;5;5;https://open.spotify.com/artist/0hkIiU2GSV8SGkyxOmapxG;https://i.scdn.co/image/ab6761610000e5eb6442dfba33fabcb588e2e08e;https://i.scdn.co/image/ab676161000051746442dfba33fabcb588e2e08e;https://i.scdn.co/image/ab6761610000f1786442dfba33fabcb588e2e08e;2022-01-25 11:17:16.321039
0hknDuWvj2uGUWkHsNQ7NV;talles espaciales;;4;195;7;7;https://open.spotify.com/artist/0hknDuWvj2uGUWkHsNQ7NV;https://i.scdn.co/image/ab6761610000e5eb9d10e869cc1dc81e41051b97;https://i.scdn.co/image/ab676161000051749d10e869cc1dc81e41051b97;https://i.scdn.co/image/ab6761610000f1789d10e869cc1dc81e41051b97;2022-01-25 11:17:28.079660
0hoUurDftUjkuUbaXHTIME;la bolsa;;12;227;5;5;https://open.spotify.com/artist/0hoUurDftUjkuUbaXHTIME;https://i.scdn.co/image/ab6761610000e5eb9716f3bcc0e2d529dd8478b5;https://i.scdn.co/image/ab676161000051749716f3bcc0e2d529dd8478b5;https://i.scdn.co/image/ab6761610000f1789716f3bcc0e2d529dd8478b5;2022-01-25 11:17:40.553662
0hyehdWWiH3lutGIgJB9D8;azulejo;;0;5;0;0;https://open.spotify.com/artist/0hyehdWWiH3lutGIgJB9D8;;;;2022-01-25 11:17:43.170053
0i3GYqPwvjQSbs1JiYGsT4;rusia;;1;62;1;1;https://open.spotify.com/artist/0i3GYqPwvjQSbs1JiYGsT4;https://i.scdn.co/image/ab67616d0000b273ee749be647f87a093316e95c;https://i.scdn.co/image/ab67616d00001e02ee749be647f87a093316e95c;https://i.scdn.co/image/ab67616d00004851ee749be647f87a093316e95c;2022-01-25 11:17:49.595791
0i4ii7RkdOXZRMpTm5cYxX;patricio carpossi;;4;389;3;13;https://open.spotify.com/artist/0i4ii7RkdOXZRMpTm5cYxX;https://i.scdn.co/image/ab67616d0000b2736e28f9251a6990c5e4f0b284;https://i.scdn.co/image/ab67616d00001e026e28f9251a6990c5e4f0b284;https://i.scdn.co/image/ab67616d000048516e28f9251a6990c5e4f0b284;2022-01-25 11:17:58.985106
0i6cbJfDSaCMppATrbFeuM;los mockers;;12;1911;4;10;https://open.spotify.com/artist/0i6cbJfDSaCMppATrbFeuM;https://i.scdn.co/image/ab67616d0000b2736d1bb894e988b32cdad2960f;https://i.scdn.co/image/ab67616d00001e026d1bb894e988b32cdad2960f;https://i.scdn.co/image/ab67616d000048516d1bb894e988b32cdad2960f;2022-01-25 11:18:13.031489
0i9C2rVWJ2UtTV6ZAixxmB;meteoros;;33;18321;7;7;https://open.spotify.com/artist/0i9C2rVWJ2UtTV6ZAixxmB;https://i.scdn.co/image/ab6761610000e5ebecd78bbf4ee6e32ea19d8239;https://i.scdn.co/image/ab67616100005174ecd78bbf4ee6e32ea19d8239;https://i.scdn.co/image/ab6761610000f178ecd78bbf4ee6e32ea19d8239;2022-01-25 11:18:24.444869
0iALXI2h7FojXxHqUPaqAP;las piedras;;4;324;6;6;https://open.spotify.com/artist/0iALXI2h7FojXxHqUPaqAP;https://i.scdn.co/image/ab6761610000e5eb88ca403b1a439f0ba5285e2b;https://i.scdn.co/image/ab6761610000517488ca403b1a439f0ba5285e2b;https://i.scdn.co/image/ab6761610000f17888ca403b1a439f0ba5285e2b;2022-01-25 11:18:32.327251
0iBm2DVngTer9gCEnhUP8g;foco;;7;466;1;1;https://open.spotify.com/artist/0iBm2DVngTer9gCEnhUP8g;https://i.scdn.co/image/ab6761610000e5eb77d7205db522ed408c040cd9;https://i.scdn.co/image/ab6761610000517477d7205db522ed408c040cd9;https://i.scdn.co/image/ab6761610000f17877d7205db522ed408c040cd9;2022-01-25 11:18:37.999029
0iD5zEeQslF2KjFvLReU2l;erich larsson;;8;492;7;8;https://open.spotify.com/artist/0iD5zEeQslF2KjFvLReU2l;https://i.scdn.co/image/ab6761610000e5ebcfca00af32106e4b88203de3;https://i.scdn.co/image/ab67616100005174cfca00af32106e4b88203de3;https://i.scdn.co/image/ab6761610000f178cfca00af32106e4b88203de3;2022-01-25 11:18:49.566720
0iF7OWW10dBklfM0Hsc0VH;cabeza flotante;;18;1571;9;10;https://open.spotify.com/artist/0iF7OWW10dBklfM0Hsc0VH;https://i.scdn.co/image/ab6761610000e5eb1ffeca1dbbc21804d526e136;https://i.scdn.co/image/ab676161000051741ffeca1dbbc21804d526e136;https://i.scdn.co/image/ab6761610000f1781ffeca1dbbc21804d526e136;2022-01-25 11:19:04.931061
0iJbP22yHrUSiqoM7mug2Y;ddm;;1;193;3;3;https://open.spotify.com/artist/0iJbP22yHrUSiqoM7mug2Y;https://i.scdn.co/image/ab6761610000e5ebe26a818ec44a4949bebaa8e8;https://i.scdn.co/image/ab67616100005174e26a818ec44a4949bebaa8e8;https://i.scdn.co/image/ab6761610000f178e26a818ec44a4949bebaa8e8;2022-01-25 11:19:11.939355
0iKsSsdv0991vJCD1Cn5pL;older sister;;0;92;6;6;https://open.spotify.com/artist/0iKsSsdv0991vJCD1Cn5pL;https://i.scdn.co/image/ab6761610000e5ebc7b3ee77727efe03ecf5f4fc;https://i.scdn.co/image/ab67616100005174c7b3ee77727efe03ecf5f4fc;https://i.scdn.co/image/ab6761610000f178c7b3ee77727efe03ecf5f4fc;2022-01-25 11:19:19.942839
0iNJ3IymF0mfaRwpHcEWoq;cielofinal;;9;527;4;4;https://open.spotify.com/artist/0iNJ3IymF0mfaRwpHcEWoq;https://i.scdn.co/image/ab6761610000e5eb17316e644243e38e954108ec;https://i.scdn.co/image/ab6761610000517417316e644243e38e954108ec;https://i.scdn.co/image/ab6761610000f17817316e644243e38e954108ec;2022-01-25 11:19:32.620467
0ieGeYkg5INFll18bxi6ys;camion;;2;500;5;5;https://open.spotify.com/artist/0ieGeYkg5INFll18bxi6ys;https://i.scdn.co/image/ab6761610000e5ebc1a199ba76cdc49878c50713;https://i.scdn.co/image/ab67616100005174c1a199ba76cdc49878c50713;https://i.scdn.co/image/ab6761610000f178c1a199ba76cdc49878c50713;2022-01-25 11:19:44.877659
